Valid	on a Tuesday night r u 4 real
Valid	Yes when is the appt again?
Valid	Just got outta class gonna go gym.
Valid	I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
Valid	Ü all write or wat..
Valid	Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
Valid	Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
Valid	Hi:)did you asked to waheeda fathima about leave?
Valid	Enjoy urself tmr...
Valid	You still around? I could use a half-8th
Spam	U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
Valid	You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
Valid	Ü bot notes oredi... Cos i juz rem i got...
Valid	Yes. Rent is very expensive so its the way we save.
Valid	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
Valid	Hows the pain dear?y r u smiling?
Valid	Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits
Spam	important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
Valid	Sorry, I can't help you on this.
Valid	Great. So should i send you my account number.
Valid	HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ
Spam	Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p
Valid	Ü only send me the contents page...
Valid	Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! 
Valid	Don't Think About "What u Have Got" Think About "How to Use It That You Have Got" gooD ni8
Valid	I can't right this second, gotta hit people up first
Valid	Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)
Valid	So what about you. What do you remember
Valid	Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
Valid	Mm yes dear look how i am hugging you both. :-P
Valid	I like dis sweater fr mango but no more my size already so irritating.
Valid	1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
Valid	Anytime lor...
Spam	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
Valid	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
Spam	Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!
Valid	Me fine..absolutly fine
Valid	K and you're sure I don't have to have consent forms to do it :V
Spam	Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
Spam	If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy
Valid	How much is torch in 9ja.
Valid	Doing nothing, then u not having dinner w us?
Valid	How are you. Just checking up on you
Valid	Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.
Valid	Mathews or tait or edwards or anderson
Valid	yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
Valid	No need lar i go engin? Cos my sis at arts today...
Valid	Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
Spam	Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
Valid	, im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, 
Valid	S.i'm watching it in live..
Valid	see you then, we're all christmassy here!
Valid	K I'm ready,  &lt;#&gt; ?
Valid	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
Valid	The greatest test of courage on earth is to bear defeat without losing heart....gn tc
Valid	what are your new years plans?
Spam	RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
Valid	Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
Valid	Only just got this message, not ignoring you. Yes, i was. Shopping that is
Valid	Dear :-/ why you mood off. I cant drive so i brother to drive
Valid	When did dad get back.
Valid	Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.
Valid	Yes just finished watching days of our lives. I love it.
Valid	Juz go google n search 4 qet...
Valid	Many times we lose our best ones bcoz we are 
Valid	Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8
Valid	Just getting back home
Valid	Sorry, I'll call later  &lt;#&gt; mins
Valid	Dun need to use dial up juz open da browser n surf...
Spam	As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
Valid	Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit
Valid	Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
Spam	For your chance to WIN a FREE Bluetooth Headset then simply reply back with "ADP"
Valid	You also didnt get na hi hi hi hi hi
Valid	Ya but it cant display internal subs so i gotta extract them
Valid	If i said anything wrong sorry de:-)
Valid	Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
Valid	How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
Valid	Yeah I should be able to, I'll text you when I'm ready to meet up
Valid	V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
Valid	 says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !
Valid	When you get free, call me
Valid	How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …
Valid	Ok i msg u b4 i leave my house.
Valid	Still at west coast... Haiz... Ü'll take forever to come back...
Valid	MMM ... Fuck .... Merry Christmas to me
Valid	alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
Valid	Update your face book status frequently :)
Valid	Just now saw your message.it k da:)
Valid	Was it something u ate?
Valid	So what did the bank say about the money?
Valid	Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
Valid	Hey they r not watching movie tonight so i'll prob b home early...
Valid	Yar lor... How u noe? U used dat route too?
Valid	2mro i am not coming to gym machan. Goodnight.
Valid	Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
Valid	Can u look 4 me in da lib i got stuff havent finish yet.
Valid	Sounds great! Im going to sleep now. Have a good night!
Spam	Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
Valid	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
Valid	How come u got nothing to do?
Valid	Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
Valid	i want to grasp your pretty booty :)
Valid	I've got it down to a tea. not sure which flavour
Valid	I'm going 2 orchard now laready me reaching soon. U reaching?
Valid	Dear i am not denying your words please
Valid	You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
Valid	COME BACK TO TAMPA FFFFUUUUUUU
Valid	2 celebrate my bday, y else?
Valid	Merry christmas to u too annie!
Valid	Please tell me you have some of that special stock you were talking about
Valid	I sent them. Do you like?
Spam	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ
Valid	Awesome, be there in a minute
Valid	And that is the problem. You walk around in "julianaland" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.
Valid	I've told you everything will stop. Just dont let her get dehydrated.
Valid	Or I guess  &lt;#&gt;  min
Valid	I'm home. Ard wat time will u reach?
Valid	Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@
Valid	If you want to mapquest it or something look up "usf dogwood drive", that's the tiny street where the parking lot is
Valid	Aight should I just plan to come up later tonight?
Valid	Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
Spam	Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send "go stop" to 89123
Valid	This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
Valid	Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.
Valid	Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?
Valid	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
Valid	Ranjith cal drpd Deeraj and deepak 5min hold
Valid	"CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X"
Valid	Hey u still at the gym?
Valid	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
Valid	Much better now thanks lol
Valid	Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.
Valid	Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester
Valid	Wa... U so efficient... Gee... Thanx...
Spam	3. You have received your mobile content. Enjoy
Valid	S but not able to sleep.
Spam	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
Valid	We will meet soon princess! Ttyl!
Valid	I'll pick you up at about 5.15pm to go to taunton if you still want to come.
Valid	Oh :-)only 4 outside players allowed to play know
Valid	I anything lor.
Valid	Erutupalam thandiyachu
Valid	Y cant u try new invention to fly..i'm not joking.,
Valid	No..its ful of song lyrics..
Valid	What do u reckon as need 2 arrange transport if u can't do it, thanks
Valid	True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
Valid	Shopping? Eh ger i toking abt syd leh...Haha
Valid	What not under standing.
Valid	have * good weekend.
Valid	Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
Valid	Call me when you get the chance plz &lt;3
Valid	The new deus ex game comin early next yr
Valid	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
Valid	My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!
Valid	Probably a couple hours tops
Valid	LOL .. *grins* .. I'm not babe, but thanks for thinking of me!
Valid	Man this bus is so so so slow. I think you're gonna get there before me
Valid	Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
Valid	In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade
Valid	Ok
Spam	Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+
Spam	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
Valid	Nvm take ur time.
Valid	So wat's da decision?
Valid	Wot is u up 2 then bitch?
Valid	Stupid.its not possible
Valid	She told to hr that he want posting in chennai:)because i'm working here:)
Spam	Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
Valid	When are you guys leaving?
Valid	He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
Valid	Not able to do anything.
Valid	Ü takin linear algebra today?
Valid	This weekend is fine (an excuse not to do too much decorating)
Valid	Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*
Valid	Now project pa. After that only i can come.
Spam	Money i have won wining number 946 wot do i do next
Valid	Sure, whenever you show the fuck up &gt;:(
Valid	That was random saw my old roomate on campus. He graduated
Spam	Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm
Valid	Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....
Valid	That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
Valid	Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho
Valid	What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
Valid	Hi good mornin.. Thanku wish u d same..
Valid	DO U WANT 2 MEET UP 2MORRO
Valid	Actually I decided I was too hungry so I haven't left yet :V
Valid	I've sent ü my part..
Valid	Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
Spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )
Valid	Understand. his loss is my gain :) so do you work? School?
Valid	HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
Valid	Hiya, probably coming home * weekend after next
Valid	Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
Valid	I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
Valid	Ok both our days. So what are you making for dinner tonite? Am I invited?
Spam	Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
Valid	I have no money 4 steve mate! !
Valid	IM LATE TELLMISS IM ON MY WAY
Valid	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
Valid	Normally i use to drink more water daily:)
Valid	Dare i ask... Any luck with sorting out the car?
Valid	Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more
Valid	Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).
Valid	Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
Spam	FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
Valid	I've been trying to reach him without success
Valid	when you and derek done with class?
Valid	Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...
Valid	Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
Valid	Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
Valid	Hope you are having a good week. Just checking in
Valid	Haha, my friend tyler literally just asked if you could get him a dubsack
Valid	"Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x"
Valid	Great. Have a safe trip. Dont panic surrender all.
Valid	"SYMPTOMS" when U are in love: "1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your
Valid	Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
Valid	Try to do something dear. You read something for exams
Valid	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st "Ur Lovely Friendship"... good morning dear
Valid	Gettin rdy to ship comp
Valid	I am in hospital da. . I will return home in evening
Valid	PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
Valid	Think + da. You wil do.
Valid	I'm awake oh. What's up.
Valid	Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
Valid	How much u trying to get?
Valid	Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time
Valid	Tell me again what your address is
Valid	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
Valid	Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
Valid	But you were together so you should be thinkin about him
Valid	hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
Valid	At WHAT TIME should i come tomorrow
Spam	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
Valid	"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE "
Valid	Omg how did u know what I ate?
Spam	"URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50"
Valid	:( but your not here....
Valid	Not directly behind... Abt 4 rows behind ü...
Spam	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
Spam	Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records
Spam	Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
Valid	No plans yet. What are you doing ?
Valid	Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
Valid	Not course. Only maths one day one chapter with in one month we can finish.
Valid	Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
Spam	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk
Valid	Noooooooo please. Last thing I need is stress. For once in your life be fair.
Spam	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
Spam	Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876
Valid	I'll see if I can swing by in a bit, got some things to take care of here firsg
Valid	I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
Valid	Have you not finished work yet or something?
Valid	Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
Spam	Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
Valid	Right it wasnt you who phoned it was someone with a number like yours!
Valid	It's ok i wun b angry. Msg u aft i come home tonight.
Valid	I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
Valid	Yo sorry was in the shower sup
Valid	Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit
Valid	Full heat pa:-) i have applyed oil pa.
Valid	I'm stuck in da middle of da row on da right hand side of da lt... 
Valid	Have you laid your airtel line to rest?
Valid	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
Spam	FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
Valid	"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
Valid	And I don't plan on staying the night but I prolly won't be back til late
Valid	THANX 4 PUTTIN DA FONE DOWN ON ME!!
Valid	I need an 8th but I'm off campus atm, could I pick up in an hour or two?
Valid	Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... 
Valid	Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
Valid	We live in the next  &lt;#&gt; mins
Valid	Y de asking like this.
Valid	Just glad to be talking to you.
Valid	Wat time ü finish?
Valid	Sorry da. I gone mad so many pending works what to do.
Valid	How much you got for cleaning
Valid	hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
Spam	Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
Valid	Ü called dad oredi...
Valid	Good. do you think you could send me some pix? I would love to see your top and bottom...
Valid	Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
Valid	Sorry, I'll call later In meeting.
Valid	THIS IS A LONG FUCKIN SHOWR
Valid	Received, understood n acted upon!
Valid	They finally came to fix the ceiling.
Valid	U need my presnts always bcz U cant mis love. "jeevithathile irulinae neekunna prakasamanu sneham" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....
Valid	Jus finish blowing my hair. U finish dinner already?
Valid	I'm on the bus. Love you
Valid	Lol ... I knew that .... I saw him in the dollar store
Spam	Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
Spam	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
Valid	Only saturday and sunday holiday so its very difficult:)
Valid	Everybody had fun this evening. Miss you.
Valid	Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?
Valid	I'm in a meeting, call me later at
Valid	Oh wow thats gay. Will firmware update help
Valid	These won't do. Have to move on to morphine
Valid	How come i din c ü... Yup i cut my hair...
Valid	K k pa Had your lunch aha.
Valid	Oh ho. Is this the first time u use these type of words
Valid	Captain vijaykanth is doing comedy in captain tv..he is drunken :)
Valid	Of course. I guess god's just got me on hold right now.
Valid	Do you hide anythiing or keeping distance from me
Valid	Havent.
Spam	You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
Valid	Sorry i din lock my keypad.
Valid	Did u got that persons story
Valid	Are you planning to come chennai?
Spam	We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
Valid	God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
Valid	We are okay. Going to sleep now. Later
Valid	Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.
Valid	Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to "DRINK". . . But don't "DRIVE "
Spam	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
Valid	Where r e meeting tmr?
Valid	Lol yes. But it will add some spice to your day.
Valid	Hope you are having a great day.
Valid	Our Prasanth ettans mother passed away last night. Just pray for her and family.
Valid	K, I'll work something out
Spam	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
Valid	This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
Valid	I cant pick the phone right now. Pls send a message
Valid	You call him and tell now infront of them. Call him now.
Valid	Ok no prob...
Valid	Ladies first and genus second k .
Valid	No. Yes please. Been swimming?
Valid	Mum not going robinson already.
Valid	Ok set let u noe e details later...
Valid	Not..tel software name..
Valid	I send the print  outs da.
Valid	IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
Valid	When I was born, GOD said, "Oh No! Another IDIOT". When you were born, GOD said, "OH No! COMPETITION". Who knew, one day these two will become FREINDS FOREVER!
Valid	I didnt get ur full msg..sometext is missing, send it again
Valid	Probably not, I'm almost out of gas and I get some cash tomorrow
Spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114
Valid	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
Valid	I'm leaving my house now.
Spam	Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text
Valid	Ü ready then call me...
Valid	Wewa is 130. Iriver 255. All 128 mb.
Valid	It is a good thing I'm now getting the connection to bw
Valid	Sry da..jst nw only i came to home..
Valid	That's cool he'll be here all night, lemme know when you're around
Valid	Are you staying in town ?
Valid	Haha yeah, 2 oz is kind of a shitload
Valid	Ok u can take me shopping when u get paid =D
Valid	My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..
Valid	Alright we'll bring it to you, see you in like  &lt;#&gt;  mins
Valid	But pls dont play in others life.
Valid	Eatin my lunch...
Valid	Hmmm.but you should give it on one day..
Valid	Didn't try, g and I decided not to head out
Valid	Ok no prob
Valid	Surly ill give it to you:-) while coming to review.
Valid	By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
Valid	Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
Valid	Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
Spam	URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU
Valid	A guy who gets used but is too dumb to realize it.
Valid	Okey dokey, i‘ll be over in a bit just sorting some stuff out.
Valid	Don no da:)whats you plan?
Valid	Yes fine 
Spam	WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
Valid	I liked the new mobile
Valid	Anytime...
Valid	Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
Valid	Yar but they say got some error.
Valid	Hey anyway i have to :-)
Valid	Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
Valid	Wif my family booking tour package.
Valid	Did you say bold, then torch later. Or one torch and 2bold?
Valid	Haha awesome, I might need to take you up on that, what you doin tonight?
Valid	Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
Valid	Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
Valid	Thats cool princess! I will cover your face in hot sticky cum :)
